date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,houseSpace,elevator,carParking,heating,priceUS
2020-12-05,T,apartment,C,3,1,1,1,130.0,0,0,0,3384.0
2020-12-06,JR,apartment,A,2,1,1,1,100.0,0,1,1,540.0
2020-12-03,RB,apartment,A,2,1,1,1,120.0,1,1,0,550.0
2020-12-03,RB,apartment,B,3,2,1,1,145.0,1,1,0,500.0
2020-12-03,RB,apartment,A,1,1,1,1,,1,1,0,450.0
2020-12-16,N,apartment,B,3,2,1,0,,0,0,0,180.0
2020-12-05,N,apartment,B,3,2,1,0,,0,0,0,180.0
2020-12-03,N,apartment,A,2,1,1,1,120.0,1,1,0,180.0
2020-12-03,T,apartment,C,4,2,1,1,150.0,0,0,0,4230.0
2020-12-05,Q,apartment,B,4,2,1,1,150.0,1,0,0,360.0
2020-12-16,RB,apartment,C,3,2,1,1,155.0,1,1,1,450.0
2020-12-05,H,apartment,B,3,2,1,2,145.0,0,1,0,5640.0
2020-12-05,H,apartment,B,2,1,1,1,90.0,0,0,0,240.0
2020-12-05,N,apartment,A,2,1,1,1,,0,0,0,45.0
2020-12-05,N,apartment,A,1,2,1,0,,0,0,0,420.0
2020-12-05,RB,apartment,B,2,2,1,1,110.0,1,1,0,450.0
2020-12-05,RB,apartment,B,1,1,1,1,75.0,0,1,0,255.0
2020-12-06,RB,apartment,B,3,2,2,1,160.0,0,0,0,390.0
2020-12-05,RB,apartment,B,2,2,1,2,110.0,0,1,0,300.0
2020-12-05,B,apartment,A,2,1,1,0,140.0,0,1,0,450.0
2020-12-05,RB,apartment,A,4,2,1,1,165.0,1,1,0,450.0
2020-12-05,RB,apartment,B,3,2,1,2,150.0,1,1,0,450.0
2020-12-05,N,apartment,A,3,2,1,1,140.0,1,1,0,450.0
2020-12-05,N,apartment,C,2,2,1,0,30.0,0,0,0,1692.0
2020-12-05,JN,apartment,C,2,2,1,2,120.0,1,1,0,180.0
2020-12-05,T,apartment,C,4,3,1,1,150.0,1,1,0,375.0
2020-12-05,RB,apartment,A,1,1,1,0,,1,1,0,450.0
2020-12-05,RB,apartment,A,3,2,1,1,,1,1,0,650.0
2020-12-05,RB,apartment,A,2,2,1,1,,1,1,1,700.0
2020-12-06,RB,apartment,B,2,1,1,2,,1,1,0,550.0
2020-12-05,N,apartment,A,1,1,1,1,60.0,1,1,1,75.0
2020-12-06,B,apartment,B,3,1,1,2,125.0,0,1,0,450.0
2020-12-06,RB,apartment,B,3,2,1,1,145.0,1,1,0,500.0
2020-12-05,RB,apartment,B,3,2,1,1,145.0,1,1,0,400.0
2020-12-05,RB,apartment,A,1,1,1,1,,0,0,0,420.0
2020-12-06,RB,apartment,B,2,2,1,1,120.0,1,1,0,450.0
2020-12-06,RB,apartment,A,3,1,1,0,,1,1,1,1200.0
2020-12-06,N,apartment,A,1,1,1,0,,0,0,0,300.0
2020-12-07,RB,apartment,B,1,1,1,0,40.0,0,0,0,195.0
2020-12-07,T,apartment,B,3,2,1,1,150.0,0,1,0,4230.0
2020-12-06,T,apartment,C,4,2,1,1,110.0,0,1,0,3240.0
2020-12-07,N,apartment,B,2,1,1,0,100.0,0,0,0,2820.0
2020-12-06,JN,apartment,B,4,3,1,0,130.0,0,0,0,300.0
2020-12-06,B,apartment,B,3,1,1,1,1200.0,0,0,0,450.0
2020-12-05,RB,apartment,B,2,2,1,1,136.0,1,1,0,87000.0
2020-12-06,RB,apartment,A,3,3,1,1,180.0,1,1,1,1000.0
2020-12-07,N,apartment,C,3,2,1,1,140.0,0,1,0,3807.0
2020-12-06,RB,apartment,A,2,2,1,2,100.0,1,1,0,660.0
2020-12-07,H,apartment,A,3,3,1,3,174.0,1,0,0,900.0
2020-12-06,RB,apartment,B,4,2,1,1,130.0,0,1,0,500.0
2020-12-06,RB,apartment,B,3,2,1,1,120.0,1,1,0,500.0
2020-12-06,RB,apartment,A,3,2,1,1,,1,1,0,700.0
2020-12-06,RB,apartment,B,2,2,1,2,120.0,1,1,0,300.0
2020-12-06,RB,apartment,B,3,2,1,2,150.0,1,1,0,390.0
2020-12-06,RB,apartment,A,2,1,1,1,100.0,1,0,0,600.0
2020-12-07,RB,apartment,A,3,3,1,1,165.0,1,1,1,1000.0
2020-12-06,RB,apartment,A,3,3,1,2,200.0,1,1,1,1200.0
2020-12-06,RB,apartment,B,2,1,1,1,90.0,1,1,1,390.0
2020-12-06,RB,apartment,A,3,2,1,1,140.0,1,1,1,1200.0
2020-12-06,RB,Roof,A,3,2,1,3,205.0,1,1,1,1000.0
2020-12-06,RB,apartment,A,2,2,1,1,,1,1,1,900.0
2020-12-06,RB,apartment,B,3,2,1,1,145.0,1,1,0,540.0
2020-12-31,RB,apartment,A,3,2,1,0,,0,0,0,210.0
2020-12-07,RB,apartment,B,2,1,1,1,,0,0,0,330.0
2020-12-06,RB,apartment,B,3,2,1,1,160.0,1,1,1,500.0
2020-12-06,RB,apartment,D,4,2,1,2,160.0,0,0,0,210.0
2020-12-06,RB,apartment,A,3,2,1,2,150.0,1,1,1,700.0
2020-12-07,RB,apartment,A,1,1,1,0,,0,0,0,135.0
2020-12-07,RB,apartment,B,2,1,1,1,90.0,0,0,0,390.0
2020-12-07,RB,apartment,A,3,3,1,1,170.0,1,1,1,700.0
2020-12-07,RB,apartment,B,2,2,1,3,130.0,0,0,0,352.5
2020-12-07,RB,apartment,B,2,1,1,0,,0,0,0,1400.0
2020-12-07,RB,apartment,A,1,1,1,0,60.0,1,1,1,375.0
2020-12-14,RB,apartment,B,2,2,1,2,,0,1,0,390.0
2020-12-07,RB,apartment,A,1,1,1,1,,1,1,1,450.0
2020-12-07,B,apartment,B,3,2,1,2,156.0,1,1,0,600.0
2020-12-08,RB,apartment,B,2,1,1,1,,0,1,0,330.0
2020-12-07,RB,apartment,B,2,1,1,2,100.0,1,1,0,500.0
2020-12-07,RB,apartment,B,3,2,1,1,150.0,1,0,0,600.0
2020-12-07,RB,apartment,A,1,1,1,1,,1,0,0,450.0
2020-12-07,RB,apartment,A,1,1,1,0,,1,0,0,450.0
2021-02-09,RB,apartment,B,3,2,1,1,150.0,1,1,0,500.0
2020-12-08,N,apartment,A,4,2,1,1,150.0,1,1,0,750.0
2020-12-07,RB,apartment,B,2,1,1,1,90.0,1,0,0,420.0
2020-12-16,T,apartment,B,3,2,1,1,,0,1,0,352.5
2020-12-07,RB,apartment,B,2,1,1,1,90.0,1,0,0,450.0
2020-12-07,RB,apartment,B,2,1,1,1,120.0,0,1,0,180.0
2020-12-12,RB,apartment,A,3,3,1,1,,1,1,0,300.0
2020-12-07,RB,apartment,B,2,2,1,1,120.0,1,1,1,500.0
2020-12-07,RB,apartment,B,3,2,1,1,160.0,1,1,1,500.0
2020-12-07,RB,apartment,B,4,3,1,1,240.0,0,0,0,540.0
2020-12-07,RB,apartment,B,2,2,1,1,140.0,1,1,1,400.0
2020-12-08,RB,apartment,A,3,2,1,1,150.0,1,1,0,900.0
2020-12-08,RB,apartment,A,2,2,1,0,120.0,1,1,0,650.0
2020-12-08,RB,apartment,B,3,2,1,1,150.0,1,1,1,750.0
2020-12-08,H,apartment,C,2,2,1,0,90.0,0,0,0,3243.0
2020-12-16,RB,apartment,B,2,1,1,0,120.0,0,1,0,800.0
2020-12-17,T,apartment,B,5,2,1,2,150.0,0,1,0,3948.0
2020-12-08,RB,apartment,A,2,1,1,1,120.0,0,0,0,550.0
2020-12-08,RB,apartment,B,3,2,1,1,140.0,1,1,0,500.0
2020-12-08,N,apartment,A,2,1,1,0,100.0,1,0,0,450.0
2020-12-08,T,apartment,B,3,2,1,1,135.0,0,1,0,300.0
2020-12-08,RB,apartment,A,3,2,1,1,125.0,1,1,0,700.0
2020-12-08,RB,apartment,B,2,1,1,2,100.0,1,1,0,500.0
2020-12-08,RB,apartment,A,1,2,1,1,,0,0,0,450.0
2020-12-30,RB,apartment,A,1,1,1,0,55.0,0,1,1,405.0
2020-12-08,RB,apartment,B,3,3,1,1,180.0,1,1,1,600.0
2020-12-08,RB,apartment,B,3,3,1,1,180.0,1,1,1,500.0
2020-12-08,RB,apartment,A,2,2,1,1,140.0,1,1,1,700.0
2020-12-08,JN,apartment,D,2,1,1,0,90.0,0,0,0,270.0
2020-12-08,RB,apartment,A,2,1,1,1,120.0,0,0,0,550.0
2020-12-08,RB,apartment,B,3,2,1,1,150.0,1,1,1,420.0
2020-12-09,RB,apartment,B,3,3,1,2,140.0,0,0,0,500.0
2020-12-08,RB,apartment,A,3,2,1,1,,1,1,0,650.0
2020-12-08,RB,apartment,A,4,2,1,0,150.0,1,1,1,750.0
2020-12-08,RB,apartment,B,2,1,1,2,80.0,1,1,0,450.0
2020-12-09,N,apartment,B,3,3,1,2,,1,1,0,540.0
2020-12-08,RB,apartment,A,3,2,1,1,155.0,1,1,0,700.0
2020-12-09,RB,apartment,A,3,2,1,0,,1,1,0,900.0
2020-12-09,T,apartment,A,1,1,1,0,40.0,0,1,1,360.0
2020-12-08,RB,apartment,B,2,1,1,0,110.0,0,0,0,390.0
2020-12-16,N,apartment,A,3,2,1,1,150.0,1,0,0,750.0
2020-12-09,RB,apartment,B,2,1,1,1,110.0,1,1,0,420.0
2020-12-17,RB,apartment,C,3,3,1,1,185.0,1,1,1,750.0
2020-12-15,RB,apartment,C,2,1,1,1,110.0,0,0,0,300.0
2020-12-12,RB,apartment,B,2,1,1,1,90.0,0,0,0,210.0
2020-12-09,JN,apartment,B,4,2,1,0,120.0,1,1,0,380.7
2020-12-13,N,apartment,B,2,2,1,0,,0,0,0,2256.0
2020-12-12,N,apartment,B,4,2,1,1,150.0,0,0,0,4230.0
2021-02-16,RB,apartment,A,3,3,1,1,167.0,1,1,1,1100.0
2020-12-09,RB,apartment,A,2,2,1,0,,1,1,0,600.0
2020-12-09,N,apartment,C,3,2,1,1,160.0,0,1,0,4230.0
2020-12-09,RB,apartment,B,2,1,1,1,90.0,1,1,0,450.0
2020-12-09,RB,apartment,B,3,2,1,1,170.0,1,1,1,700.0
2020-12-09,RB,apartment,B,3,3,1,1,170.0,1,1,0,500.0
2020-12-12,RB,apartment,B,3,1,1,2,170.0,0,0,0,400.0
2020-12-09,RB,villa,A,4,4,1,2,360.0,0,1,1,1500.0
2020-12-10,RB,apartment,B,3,2,1,2,155.0,1,1,0,400.0
2020-12-09,RB,apartment,B,3,3,1,3,180.0,1,1,1,550.0
2020-12-09,RB,apartment,B,2,1,1,1,80.0,1,1,0,360.0
2020-12-20,RB,Roof,B,3,2,1,2,140.0,1,1,1,500.0
2020-12-17,H,apartment,C,2,2,1,1,120.0,1,1,0,4230.0
2020-12-10,B,apartment,A,2,1,1,0,50.0,0,0,0,390.0
2020-12-09,RB,apartment,B,1,1,1,0,,0,0,0,450.0
2020-12-09,RB,apartment,B,3,2,1,1,145.0,1,1,0,400.0
2020-12-09,RB,apartment,B,3,2,1,2,160.0,1,1,0,500.0
2020-12-09,RB,apartment,A,2,2,1,1,140.0,0,1,1,700.0
2020-12-09,RB,apartment,A,3,2,2,2,140.0,1,1,1,700.0
2020-12-14,RB,apartment,B,3,2,1,1,150.0,0,0,0,450.0
2020-12-09,N,apartment,B,2,2,1,0,125.0,0,0,0,3102.0
2020-12-09,N,apartment,A,2,3,1,0,,1,0,0,540.0
2020-12-10,RB,apartment,A,3,3,1,0,150.0,1,0,0,800.0
2020-12-10,TB,apartment,B,4,3,1,2,170.0,0,1,0,300.0
2020-12-12,N,apartment,A,3,3,1,1,174.0,1,1,0,5358.0
2020-12-12,T,apartment,C,3,2,1,1,130.0,0,1,0,3300.0
2020-12-12,RB,apartment,B,3,2,1,1,,1,1,0,600.0
2020-12-10,RB,apartment,A,3,1,1,0,,1,1,1,800.0
2020-12-10,RB,apartment,A,1,1,1,0,,1,1,1,650.0
2020-12-10,J,apartment,A,1,1,1,1,32.0,0,1,0,300.0
2020-12-10,RB,apartment,B,3,3,1,1,,1,1,0,600.0
2020-12-14,RB,apartment,A,1,1,1,0,0.0,1,0,0,330.0
2020-12-10,T,apartment,B,5,2,1,2,140.0,0,1,0,3948.0
2020-12-10,RB,apartment,B,2,1,1,1,,1,1,0,350.0
2020-12-10,RB,apartment,B,3,3,1,1,,1,1,0,650.0
2020-12-10,RB,apartment,A,3,3,1,1,,1,1,0,750.0
2020-12-17,T,apartment,B,3,1,1,0,,1,1,1,360.0
2020-12-10,RB,apartment,A,1,1,1,0,0.0,1,0,0,330.0
2020-12-10,RB,apartment,A,1,2,1,1,,0,0,0,450.0
2020-12-10,RB,apartment,A,2,2,1,1,,1,1,0,550.0
2020-12-26,RB,apartment,B,3,2,1,2,200.0,0,0,0,500.0
2020-12-10,RB,apartment,B,3,3,1,1,160.0,1,1,1,600.0
2020-12-10,RB,apartment,B,3,3,1,1,160.0,1,1,1,600.0
2020-12-10,RB,apartment,A,3,3,1,2,170.0,1,1,1,1200.0
2020-12-10,B,apartment,C,2,1,1,2,135.0,1,1,0,500.0
2020-12-10,RB,apartment,B,3,2,1,1,145.0,1,1,0,500.0
2020-12-10,RB,apartment,B,3,2,1,1,160.0,1,1,1,500.0
2020-12-10,RB,apartment,B,2,2,1,1,100.0,1,1,0,420.0
2020-12-20,RB,apartment,C,3,3,1,1,163.0,1,1,1,750.0
2020-12-10,RB,apartment,B,3,3,1,1,160.0,1,1,1,500.0
2020-12-12,H,apartment,C,3,2,1,1,155.0,1,1,0,5640.0
2020-12-12,N,apartment,A,1,1,1,0,45.0,0,0,0,450.0
2020-12-13,RB,apartment,A,2,2,1,2,170.0,0,0,0,500.0
2020-12-17,RB,apartment,A,3,2,1,2,170.0,0,0,0,500.0
2020-12-20,RB,apartment,B,3,3,1,1,170.0,1,1,0,500.0
2020-12-24,RB,apartment,B,3,3,1,1,170.0,1,1,0,500.0
2020-12-12,RB,apartment,B,3,2,1,2,150.0,1,1,0,500.0
2020-12-12,RB,apartment,B,3,3,1,2,170.0,1,1,0,550.0
2020-12-12,RB,apartment,A,2,2,1,1,100.0,1,1,1,850.0
2020-12-12,RB,apartment,B,2,1,1,1,115.0,0,1,0,166666.5
2020-12-20,RB,apartment,A,3,2,1,2,150.0,1,1,0,200.0
2020-12-17,T,apartment,B,3,3,1,1,150.0,0,0,0,282.0
2020-12-12,T,apartment,B,2,2,1,1,100.0,0,0,0,211.5
2020-12-13,N,apartment,A,1,1,1,1,,1,1,1,75.0
2020-12-12,RB,apartment,B,3,2,1,2,160.0,1,1,0,390.0
2020-12-12,RB,apartment,B,3,2,1,1,150.0,1,1,0,600.0
2020-12-12,RB,apartment,B,3,2,1,1,150.0,1,1,0,500.0
2020-12-12,RB,apartment,B,2,1,1,1,90.0,1,1,0,450.0
2020-12-12,T,apartment,C,3,2,1,1,100.0,0,1,0,270.0
2020-12-13,JN,apartment,C,3,2,1,1,130.0,1,1,0,366.6
2020-12-13,JN,apartment,C,3,2,1,2,160.0,0,1,0,352.5
2020-12-13,N,apartment,B,4,2,1,0,150.0,0,0,0,2538.0
2020-12-12,RB,apartment,B,2,2,1,1,,1,0,0,360.0
2020-12-12,RB,apartment,B,3,3,1,1,170.0,1,1,1,600.0
2020-12-12,RB,apartment,B,3,2,1,2,,0,0,0,420.0
2020-12-12,RB,apartment,C,3,4,1,4,,1,1,0,110000.0
2020-12-12,RB,apartment,B,3,2,1,2,140.0,1,1,0,420.0
2020-12-13,RB,apartment,A,3,2,1,0,160.0,1,0,0,750.0
2020-12-12,RB,apartment,A,3,2,1,1,,1,1,0,650.0
2020-12-13,T,apartment,B,2,1,1,0,120.0,0,0,0,270.0
2020-12-13,RB,apartment,B,3,3,1,2,170.0,1,1,0,480.0
2020-12-12,RB,apartment,B,2,2,1,1,120.0,1,1,1,450.0
2020-12-12,RB,apartment,B,3,0,1,1,160.0,1,1,1,500.0
2020-12-12,RB,apartment,A,1,1,1,0,,1,1,0,450.0
2020-12-12,N,apartment,B,3,3,1,1,160.0,0,1,0,4935.0
2020-12-13,RB,apartment,B,3,2,1,2,150.0,0,0,0,600.0
2020-12-13,RB,apartment,B,2,1,1,1,150.0,0,0,1,450.0
2020-12-13,RB,apartment,A,1,1,1,1,75.0,1,1,1,55000.0
2020-12-13,RB,apartment,A,2,2,1,0,120.0,1,1,0,650.0
2020-12-13,RB,apartment,B,2,2,1,3,120.0,0,0,0,360.0
2020-12-13,RB,apartment,B,2,2,1,3,120.0,1,0,0,350.0
2020-12-13,RB,apartment,B,3,3,1,2,150.0,1,1,0,600.0
2020-12-13,JN,apartment,B,3,1,1,1,100.0,0,1,0,300.0
2020-12-13,B,apartment,A,1,1,1,0,,0,1,0,300.0
2020-12-13,JN,apartment,B,3,3,1,2,160.0,0,0,0,300.0
2020-12-13,RB,apartment,B,3,2,1,1,160.0,1,1,0,550.0
2020-12-15,RB,apartment,A,3,3,1,1,160.0,1,1,1,650.0
2020-12-13,RB,apartment,A,1,1,1,1,0.0,1,1,1,2000.0
2020-12-13,RB,apartment,B,1,1,2,1,60.0,1,1,0,210.0
2020-12-13,RB,apartment,B,2,2,1,2,125.0,1,1,0,360.0
2020-12-13,RB,apartment,B,3,3,1,2,,1,1,1,600.0
2020-12-13,RB,apartment,A,3,2,1,1,,1,1,0,700.0
2020-12-13,RB,apartment,B,3,2,1,2,130.0,1,1,0,420.0
2020-12-13,RB,apartment,B,1,1,1,1,95.0,1,1,0,400.0
2020-12-17,RB,apartment,B,3,3,1,1,160.0,1,1,0,600.0
2020-12-13,RB,apartment,A,1,1,1,0,,0,0,0,420.0
2020-12-14,RB,apartment,B,3,2,1,1,150.0,1,1,0,600.0
2020-12-14,RB,apartment,A,2,2,1,2,152.0,1,1,1,100000.0
2020-12-14,RB,apartment,B,3,1,1,1,,0,0,0,90.0
2020-12-14,RB,apartment,B,3,1,1,0,,0,0,0,270.0
2020-12-19,RB,apartment,B,2,2,1,0,,1,1,1,400.0
2020-12-14,RB,apartment,B,3,3,1,0,150.0,1,1,0,480.0
2020-12-14,RB,apartment,A,3,1,1,0,,1,1,1,800.0
2021-02-13,JN,apartment,A,2,1,1,2,52.0,0,1,1,90.0
2020-12-20,RB,apartment,B,3,2,1,2,155.0,1,1,0,500.0
2020-12-14,RB,apartment,B,2,1,1,1,,1,1,0,420.0
2020-12-14,RB,apartment,B,3,2,1,1,145.0,1,1,0,500.0
2020-12-15,H,apartment,B,5,2,1,1,175.0,0,1,0,4935.0
2020-12-15,RB,apartment,B,1,1,1,0,40.0,0,0,0,285.0
2020-12-15,RB,apartment,A,2,2,1,1,120.0,1,1,1,1200.0
2020-12-26,N,Roof,C,2,1,1,2,160.0,1,1,0,4230.0
2020-12-15,RB,apartment,B,2,1,1,1,110.0,0,0,0,350.0
2020-12-15,RB,apartment,B,3,2,1,0,,1,1,0,480.0
2020-12-15,RB,apartment,B,3,2,1,0,,1,1,0,500.0
2021-01-24,RB,apartment,B,2,1,1,0,120.0,1,1,0,360.0
2020-12-15,RB,apartment,B,3,3,1,2,185.0,1,1,0,600.0
2020-12-15,RB,apartment,A,3,3,1,1,,1,1,0,800.0
2020-12-15,RB,apartment,B,3,3,1,0,130.0,1,1,0,500.0
2020-12-20,RB,Roof,B,3,3,1,3,160.0,1,1,1,135.0
2020-12-15,RB,apartment,B,3,2,1,1,135.0,0,1,0,390.0
2020-12-19,N,apartment,C,3,2,1,1,150.0,1,1,0,493.5
2020-12-15,RB,apartment,A,2,1,1,1,,0,0,0,550.0
2020-12-24,RB,apartment,A,1,1,1,0,,1,1,0,450.0
2020-12-15,RB,apartment,B,4,2,1,1,130.0,1,1,0,450.0
2020-12-15,RB,Roof,B,1,1,1,1,100.0,0,0,0,360.0
2020-12-16,RB,apartment,A,3,2,1,1,170.0,1,1,1,850.0
2020-12-16,RB,apartment,B,3,2,1,2,135.0,1,0,0,390.0
2020-12-16,RB,apartment,B,2,1,1,0,,0,0,0,270.0
2020-12-16,RB,apartment,A,1,1,1,1,,1,0,0,420.0
2020-12-16,RB,apartment,A,3,3,1,1,160.0,1,0,0,750.0
2020-12-16,RB,apartment,B,3,3,1,1,160.0,1,0,0,750.0
2020-12-16,RB,apartment,A,1,1,1,0,,0,0,0,200.0
2020-12-16,RB,apartment,B,3,3,1,2,150.0,1,1,1,650.0
2020-12-16,RB,apartment,A,3,3,1,0,,1,1,1,800.0
2020-12-19,RB,apartment,A,1,3,1,0,,1,1,1,650.0
2020-12-16,RB,apartment,A,3,3,1,0,,1,1,1,1200.0
2020-12-27,RB,apartment,B,3,3,1,1,135.0,1,1,0,400.0
2020-12-20,RB,apartment,A,1,1,1,1,90.0,1,1,1,500.0
2020-12-16,RB,apartment,B,3,3,1,2,,1,1,1,600.0
2020-12-16,RB,apartment,B,2,1,1,1,90.0,1,0,0,420.0
2020-12-16,RB,apartment,B,3,3,1,1,155.0,1,1,1,550.0
2020-12-16,RB,apartment,A,3,2,1,1,160.0,1,1,0,650.0
2020-12-16,RB,apartment,B,3,2,1,2,200.0,0,1,0,550.0
2020-12-17,B,apartment,B,2,2,1,3,130.0,0,0,0,450.0
2020-12-20,RB,apartment,A,2,2,1,1,120.0,1,1,1,1200.0
2020-12-16,JN,apartment,B,3,1,1,1,175.0,0,1,0,450.0
2020-12-20,RB,apartment,A,1,1,1,0,,1,0,0,420.0
2020-12-16,RB,apartment,A,1,1,1,1,50.0,1,1,0,500.0
2020-12-17,RB,apartment,A,3,2,1,2,160.0,0,0,0,250.0
2020-12-16,RB,apartment,B,3,2,1,2,150.0,1,1,1,500.0
2020-12-17,RB,apartment,A,2,2,1,2,170.0,0,1,1,500.0
2020-12-17,RB,apartment,B,3,2,1,1,130.0,0,0,0,510.0
2020-12-17,RB,apartment,A,2,2,1,1,120.0,0,0,0,600.0
2020-12-17,H,apartment,A,4,2,1,1,125.0,1,0,0,1000.0
2020-12-17,RB,apartment,A,2,2,1,0,120.0,1,1,1,1200.0
2020-12-17,RB,apartment,A,1,1,1,0,60.0,1,0,0,500.0
2020-12-20,RB,apartment,A,2,2,1,1,120.0,1,1,1,1000.0
2020-12-17,RB,apartment,A,3,3,1,2,180.0,1,1,1,1300.0
2020-12-17,RB,apartment,A,1,1,1,1,80.0,1,1,1,750.0
2020-12-17,RB,apartment,B,2,2,1,1,120.0,1,1,0,540.0
2020-12-17,RB,apartment,B,3,2,1,1,125.0,1,0,0,420.0
2020-12-17,RB,apartment,B,2,1,1,1,90.0,0,0,0,375.0
2020-12-17,RB,apartment,A,3,3,1,1,,1,1,0,600.0
2020-12-17,H,apartment,C,4,1,1,1,140.0,0,0,0,5358.0
2020-12-21,RB,apartment,B,3,3,1,1,180.0,1,1,1,600.0
2020-12-27,RB,apartment,B,3,2,1,1,170.0,1,1,1,500.0
2020-12-17,RB,apartment,A,3,3,1,1,170.0,1,1,1,1000.0
2020-12-17,RB,apartment,A,3,3,1,1,170.0,1,1,1,1000.0
2020-12-17,RB,apartment,B,3,2,1,1,120.0,1,1,0,500.0
2020-12-22,RB,apartment,A,3,2,1,1,155.0,1,1,0,700.0
2020-12-17,RB,apartment,B,2,1,1,0,100.0,0,0,0,300.0
2020-12-17,RB,apartment,B,2,1,1,2,120.0,1,1,0,330.0
2020-12-19,RB,apartment,B,5,2,1,0,200.0,1,1,1,1800.0
2020-12-17,RB,apartment,A,3,2,1,2,140.0,1,1,1,600.0
2020-12-22,RB,apartment,A,3,3,1,2,160.0,1,1,1,600.0
2020-12-19,RB,apartment,B,2,2,1,1,100.0,0,1,0,360.0
2020-12-22,J,apartment,A,2,2,1,1,130.0,1,1,1,135.0
2020-12-19,B,apartment,B,3,2,1,1,156.0,1,1,0,600.0
2020-12-19,JN,apartment,B,4,2,1,1,170.0,0,1,0,352.5
2020-12-19,N,apartment,B,2,1,1,1,110.0,0,0,0,300.0
2020-12-19,RB,apartment,A,2,2,1,1,,0,0,0,360.0
2020-12-19,RB,apartment,B,2,1,1,1,110.0,0,0,0,330.0
2020-12-19,H,apartment,C,3,2,1,2,150.0,1,0,0,450.0
2020-12-19,B,apartment,B,3,2,1,2,130.0,0,1,0,450.0
2020-12-19,RB,apartment,A,3,2,1,2,160.0,1,1,0,600.0
2020-12-19,RB,apartment,B,2,2,1,2,135.0,1,0,0,390.0
2020-12-19,RB,apartment,B,2,1,1,1,,1,0,0,350.0
2020-12-19,RB,apartment,B,3,3,1,1,,1,1,0,500.0
2020-12-19,RB,apartment,B,3,1,1,0,100.0,0,1,0,300.0
2020-12-19,RB,apartment,A,3,2,1,2,160.0,0,0,0,800.0
2020-12-27,RB,apartment,A,3,2,1,2,160.0,0,0,0,800.0
2020-12-19,RB,apartment,B,3,2,1,2,,0,0,0,352.5
2020-12-19,RB,apartment,B,2,1,1,2,110.0,0,0,0,390.0
2020-12-22,JN,apartment,B,2,1,1,1,70.0,0,1,0,180.0
2020-12-19,N,apartment,C,2,2,1,1,160.0,1,1,0,4935.0
2020-12-19,RB,apartment,B,3,1,1,1,,1,1,0,500.0
2020-12-19,N,apartment,A,1,2,1,0,,0,0,0,375.0
2020-12-19,N,apartment,A,1,2,1,1,55.0,0,0,0,45.0
2020-12-19,RB,apartment,B,2,1,1,1,90.0,1,1,0,450.0
2020-12-19,RB,apartment,A,1,1,1,1,120.0,1,1,1,720.0
2020-12-19,RB,apartment,A,1,1,1,0,,1,1,0,480.0
2020-12-19,JN,apartment,C,4,2,1,2,130.0,0,0,0,330.0
2020-12-19,RB,apartment,A,3,2,1,2,140.0,1,1,1,550.0
2020-12-19,RB,apartment,B,3,2,1,2,160.0,0,0,0,480.0
2020-12-19,RB,apartment,D,4,2,1,2,180.0,0,0,0,210.0
2020-12-22,JN,apartment,A,3,2,1,1,110.0,0,0,0,450.0
2020-12-19,RB,apartment,B,2,2,1,2,135.0,0,0,0,300.0
2020-12-19,RB,apartment,B,2,2,1,1,120.0,1,1,0,540.0
2020-12-27,RB,apartment,B,2,1,1,1,,1,0,0,420.0
2020-12-19,RB,apartment,B,1,1,1,1,75.0,0,1,0,255.0
2020-12-20,RB,apartment,B,2,1,1,1,115.0,0,1,0,285.0
2020-12-20,H,apartment,B,2,1,1,0,80.0,0,1,0,3243.0
2020-12-20,N,apartment,A,3,2,1,2,150.0,0,0,0,90.0
2020-12-23,RB,apartment,B,2,1,1,1,95.0,1,1,1,400.0
2020-12-20,RB,apartment,A,3,2,1,1,,1,1,0,700.0
2020-12-20,RB,apartment,A,2,2,1,1,,1,0,0,550.0
2020-12-21,RB,apartment,B,2,1,1,1,80.0,1,1,1,480.0
2020-12-20,RB,apartment,B,3,2,1,1,120.0,1,1,1,700.0
2020-12-22,RB,apartment,B,3,3,1,3,193.0,1,1,1,750.0
2020-12-20,N,apartment,A,2,1,1,1,,0,1,0,300.0
2020-12-20,RB,apartment,B,3,2,1,2,160.0,0,1,0,330.0
2020-12-20,N,apartment,B,4,2,1,1,140.0,1,1,1,4935.0
2020-12-20,T,apartment,C,6,2,1,2,170.0,0,1,0,450.0
2020-12-20,RB,apartment,B,3,2,1,1,145.0,1,1,0,400.0
2020-12-20,RB,apartment,A,2,2,1,2,120.0,1,1,1,550.0
2020-12-20,RB,apartment,B,3,2,1,1,140.0,0,0,0,450.0
2020-12-20,N,apartment,A,3,2,1,1,110.0,0,0,0,390.0
2020-12-31,RB,Roof,A,1,1,1,1,100.0,1,1,0,550.0
2020-12-21,JN,apartment,C,2,1,1,0,75.0,0,0,0,2820.0
2020-12-21,RB,apartment,B,3,3,1,3,190.0,1,1,1,650.0
2020-12-21,RB,apartment,B,2,2,1,2,150.0,1,0,0,300.0
2020-12-21,RB,apartment,B,2,2,1,2,130.0,1,0,0,390.0
2020-12-21,RB,apartment,B,2,2,1,2,130.0,1,0,0,390.0
2020-12-21,RB,apartment,B,3,2,1,1,140.0,1,1,0,480.0
