city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,Bldg_A,Bldg_B,Bldg_C,MedstatusHouseSpace,city_encoded,price
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,600
4,3,3,2,1,0,1,0,160.0,1,0,0,0.6666666666666666,0,0,1,140.0,5891.934032346029,3000
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2036.0925250805221,450
1,2,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,700
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,500
1,2,3,1,2,0,0,0,170.0,0,0,1,0.3333333333333333,0,2,0,140.0,2036.0925250805221,400
1,2,3,2,2,1,1,0,155.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,400
1,2,3,3,3,1,1,1,180.0,0,0,1,1.0,0,3,0,140.0,2036.0925250805221,550
1,2,2,1,1,1,1,0,80.0,0,1,0,0.5,0,1,0,140.0,2036.0925250805221,1200
1,2,3,2,2,1,1,1,140.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,500
5,3,2,2,1,1,1,0,120.0,1,0,0,1.0,0,0,1,140.0,4462.007950317949,3000
3,1,2,1,0,0,0,0,50.0,0,1,0,0.5,0,0,0,140.0,4185.725661757687,1300
1,2,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,450
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,400
1,2,3,2,2,1,1,0,160.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,500
1,1,2,2,1,0,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,700
1,1,3,2,2,1,1,1,140.0,0,0,1,0.6666666666666666,2,0,0,140.0,2036.0925250805221,700
1,2,3,2,1,0,0,0,150.0,0,1,0,0.6666666666666666,0,1,0,140.0,2036.0925250805221,1500
4,2,2,2,0,0,0,0,125.0,1,0,0,1.0,0,0,0,140.0,5891.934032346029,2200
4,1,2,3,0,1,0,0,140.0,0,1,0,1.5,0,0,0,140.0,5891.934032346029,1800
1,1,3,3,0,1,0,0,150.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,800
4,1,3,3,1,1,1,0,174.0,1,0,0,1.0,1,0,0,140.0,5891.934032346029,3800
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,600
1,1,3,1,0,1,1,1,140.0,0,0,1,0.3333333333333333,0,0,0,140.0,2036.0925250805221,800
1,1,1,1,0,1,1,1,140.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,650
1,2,3,3,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,600
2,2,5,2,2,0,1,0,140.0,1,0,0,0.4,0,2,0,140.0,3163.0732447065907,2800
1,2,2,1,1,1,1,0,140.0,0,0,1,0.5,0,1,0,140.0,2036.0925250805221,350
1,2,3,3,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,650
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,750
2,2,3,1,0,1,1,1,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,3163.0732447065907,1200
1,1,1,2,1,0,0,0,140.0,0,1,0,2.0,1,0,0,140.0,2036.0925250805221,1500
1,1,2,2,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,550
1,2,3,2,2,0,0,0,200.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,500
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,600
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,600
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,2036.0925250805221,1200
3,3,2,1,2,1,1,0,135.0,0,0,1,0.5,0,0,2,140.0,4185.725661757687,500
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,500
1,2,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,500
1,2,2,2,1,1,1,0,100.0,0,1,0,1.0,0,1,0,140.0,2036.0925250805221,1400
1,3,3,3,1,1,1,1,163.0,0,0,1,1.0,0,0,1,140.0,2036.0925250805221,750
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,500
5,3,3,2,1,1,1,0,155.0,1,0,0,0.6666666666666666,0,0,1,140.0,4462.007950317949,4000
4,1,1,1,0,0,0,0,45.0,0,1,0,1.0,0,0,0,140.0,5891.934032346029,1500
1,1,2,2,2,0,0,0,170.0,0,0,1,1.0,2,0,0,140.0,2036.0925250805221,500
1,1,3,2,2,0,0,0,170.0,0,0,1,0.6666666666666666,2,0,0,140.0,2036.0925250805221,500
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,500
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,500
1,2,3,2,2,1,1,0,150.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,500
1,2,3,3,2,1,1,0,170.0,0,0,1,1.0,0,2,0,140.0,2036.0925250805221,550
1,1,2,2,1,1,1,1,100.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,850
1,1,3,2,2,1,1,0,150.0,0,0,1,0.6666666666666666,2,0,0,140.0,2036.0925250805221,200
2,2,3,3,1,0,0,0,150.0,1,0,0,1.0,0,1,0,140.0,3163.0732447065907,200
4,1,1,1,1,1,1,1,140.0,0,1,0,1.0,1,0,0,140.0,5891.934032346029,250
1,2,3,2,2,1,1,0,160.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,1300
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,600
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,500
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2036.0925250805221,450
2,3,3,2,1,0,1,0,100.0,0,1,0,0.6666666666666666,0,0,1,140.0,3163.0732447065907,900
7,3,3,2,1,1,1,0,130.0,1,0,0,0.6666666666666666,0,0,1,140.0,3414.1001715577886,260
7,3,3,2,2,0,1,0,160.0,1,0,0,0.6666666666666666,0,0,2,140.0,3414.1001715577886,250
4,2,4,2,0,0,0,0,150.0,1,0,0,0.5,0,0,0,140.0,5891.934032346029,1800
1,2,2,2,1,1,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2036.0925250805221,1200
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,600
1,2,3,2,2,0,0,0,140.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,1400
1,2,3,2,2,1,1,0,140.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,1400
1,1,3,2,0,1,0,0,160.0,0,0,1,0.6666666666666666,0,0,0,140.0,2036.0925250805221,750
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2036.0925250805221,650
2,2,2,1,0,0,0,0,120.0,0,1,0,0.5,0,0,0,140.0,3163.0732447065907,900
1,2,3,3,2,1,1,0,170.0,0,1,0,1.0,0,2,0,140.0,2036.0925250805221,1600
1,2,2,2,1,1,1,1,120.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,450
1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2036.0925250805221,1500
4,2,3,3,1,0,1,0,160.0,1,0,0,1.0,0,1,0,140.0,5891.934032346029,3500
1,2,3,2,2,0,0,0,150.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,2000
1,2,2,1,1,0,0,1,150.0,0,1,0,0.5,0,1,0,140.0,2036.0925250805221,1500
1,1,2,2,0,1,1,0,120.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,650
1,2,2,2,3,0,0,0,120.0,0,1,0,1.0,0,3,0,140.0,2036.0925250805221,1200
1,2,2,2,3,1,0,0,120.0,0,0,1,1.0,0,3,0,140.0,2036.0925250805221,350
1,2,3,3,2,1,1,0,150.0,0,0,1,1.0,0,2,0,140.0,2036.0925250805221,600
7,2,3,1,1,0,1,0,100.0,0,1,0,0.3333333333333333,0,1,0,140.0,3414.1001715577886,1000
3,1,1,1,0,0,1,0,140.0,0,1,0,1.0,0,0,0,140.0,4185.725661757687,1000
7,2,3,3,2,0,0,0,160.0,0,1,0,1.0,0,2,0,140.0,3414.1001715577886,1000
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,550
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,650
1,2,1,1,1,1,1,0,60.0,0,1,0,1.0,0,1,0,140.0,2036.0925250805221,700
1,2,2,2,2,1,1,0,125.0,0,1,0,1.0,0,2,0,140.0,2036.0925250805221,1200
1,2,3,3,2,1,1,1,140.0,0,0,1,1.0,0,2,0,140.0,2036.0925250805221,600
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2036.0925250805221,700
1,2,3,2,2,1,1,0,130.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,1400
1,2,1,1,1,1,1,0,95.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,400
1,2,3,3,1,1,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2036.0925250805221,600
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2036.0925250805221,1400
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,600
1,2,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,140.0,2036.0925250805221,300
1,2,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,2036.0925250805221,900
1,2,2,2,0,1,1,1,140.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,400
1,2,3,3,0,1,1,0,150.0,0,1,0,1.0,0,0,0,140.0,2036.0925250805221,1600
1,1,3,1,0,1,1,1,140.0,0,0,1,0.3333333333333333,0,0,0,140.0,2036.0925250805221,800
7,1,2,1,2,0,1,1,52.0,0,1,0,0.5,2,0,0,140.0,3414.1001715577886,300
1,2,3,2,2,1,1,0,155.0,0,0,1,0.6666666666666666,0,2,0,140.0,2036.0925250805221,500
1,2,2,1,1,1,1,0,140.0,0,1,0,0.5,0,1,0,140.0,2036.0925250805221,1400
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,2036.0925250805221,500
5,2,5,2,1,0,1,0,175.0,1,0,0,0.4,0,1,0,140.0,4462.007950317949,3500
1,2,1,1,0,0,0,0,40.0,0,1,0,1.0,0,0,0,140.0,2036.0925250805221,950
1,1,2,2,1,1,1,1,120.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,1200
4,3,2,1,2,1,1,0,160.0,1,0,0,0.5,0,0,2,140.0,5891.934032346029,3000
1,2,2,1,1,0,0,0,110.0,0,0,1,0.5,0,1,0,140.0,2036.0925250805221,350
1,2,3,2,0,1,1,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,2036.0925250805221,1600
1,2,3,2,0,1,1,0,140.0,0,0,1,0.6666666666666666,0,0,0,140.0,2036.0925250805221,500
1,2,2,1,0,1,1,0,120.0,0,1,0,0.5,0,0,0,140.0,2036.0925250805221,1200
1,2,3,3,2,1,1,0,185.0,0,1,0,1.0,0,2,0,140.0,2036.0925250805221,2000
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2036.0925250805221,800
1,2,3,3,0,1,1,0,130.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,500
1,2,3,3,3,1,1,1,160.0,0,1,0,1.0,0,3,0,140.0,2036.0925250805221,450
1,2,3,2,1,0,1,0,135.0,0,1,0,0.6666666666666666,0,1,0,140.0,2036.0925250805221,1300
4,3,3,2,1,1,1,0,150.0,1,0,0,0.6666666666666666,0,0,1,140.0,5891.934032346029,350
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,2036.0925250805221,550
1,1,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2036.0925250805221,450
1,2,4,2,1,1,1,0,130.0,0,0,1,0.5,0,1,0,140.0,2036.0925250805221,450
1,2,1,1,1,0,0,0,100.0,0,1,0,1.0,0,1,0,140.0,2036.0925250805221,1200
1,1,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,1,0,0,140.0,2036.0925250805221,850
1,2,3,2,2,1,0,0,135.0,0,1,0,0.6666666666666666,0,2,0,140.0,2036.0925250805221,1300
1,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2036.0925250805221,900
1,1,1,1,1,1,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2036.0925250805221,1400
1,1,3,3,1,1,0,0,160.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,750
1,2,3,3,1,1,0,0,160.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,750
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,200
1,2,3,3,2,1,1,1,150.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,650
1,1,3,3,0,1,1,1,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,800
1,1,3,3,0,1,1,1,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,1200
1,2,3,3,1,1,1,0,135.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,400
1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,500
1,2,3,3,2,1,1,1,140.0,0,0,1,1.0,0,2,0,140.0,1789.1624264240666,600
1,2,2,1,1,1,0,0,90.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1400
1,2,3,3,1,1,1,1,155.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,550
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,650
1,2,3,2,2,0,1,0,200.0,0,0,1,0.6666666666666666,0,2,0,140.0,1789.1624264240666,550
3,2,2,2,3,0,0,0,130.0,0,1,0,1.0,0,3,0,140.0,2589.9754018034246,1500
1,1,2,2,1,1,1,1,120.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1200
7,2,3,1,1,0,1,0,175.0,0,1,0,0.3333333333333333,0,1,0,140.0,3140.313091696824,1500
1,1,1,1,0,1,0,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1400
1,1,1,1,1,1,1,0,50.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,500
1,1,3,2,2,0,0,0,160.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,250
1,2,3,2,2,1,1,1,150.0,0,0,1,0.6666666666666666,0,2,0,140.0,1789.1624264240666,500
1,1,2,2,2,0,1,1,170.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,500
1,2,3,2,1,0,0,0,130.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1700
1,1,2,2,1,0,0,0,120.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,600
5,1,4,2,1,1,0,0,125.0,0,0,1,0.5,1,0,0,140.0,4696.62361244104,1000
1,1,2,2,0,1,1,1,120.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,1200
1,1,1,1,0,1,0,0,60.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,500
1,1,2,2,1,1,1,1,120.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,3,3,2,1,1,1,180.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,1300
1,1,1,1,1,1,1,1,80.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,750
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1800
1,2,3,2,1,1,0,0,125.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1400
1,2,2,1,1,0,0,0,90.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1250
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,600
5,3,4,1,1,0,0,0,140.0,1,0,0,0.25,0,0,1,140.0,4696.62361244104,3800
1,2,3,3,1,1,1,1,180.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,600
1,2,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,500
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,2,3,2,1,1,1,0,120.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,500
1,1,3,2,1,1,1,0,155.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,700
1,2,2,1,0,0,0,0,100.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,1000
1,2,2,1,2,1,1,0,120.0,0,1,0,0.5,0,2,0,140.0,1789.1624264240666,1100
1,2,5,2,0,1,1,1,200.0,0,0,1,0.4,0,0,0,140.0,1789.1624264240666,1800
1,1,3,2,2,1,1,1,140.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,600
1,1,3,3,2,1,1,1,160.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,600
1,2,2,2,1,0,1,0,100.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1200
3,2,3,2,1,1,1,0,156.0,0,1,0,0.6666666666666666,0,1,0,140.0,2589.9754018034246,2000
7,2,4,2,1,0,1,0,170.0,1,0,0,0.5,0,1,0,140.0,3140.313091696824,250
4,2,2,1,1,0,0,0,110.0,0,1,0,0.5,0,1,0,140.0,3882.4011115433377,1000
1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1200
1,2,2,1,1,0,0,0,110.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1100
5,3,3,2,2,1,0,0,150.0,0,1,0,0.6666666666666666,0,0,2,140.0,4696.62361244104,1500
3,2,3,2,2,0,1,0,130.0,0,1,0,0.6666666666666666,0,2,0,140.0,2589.9754018034246,1500
1,1,3,2,2,1,1,0,160.0,0,1,0,0.6666666666666666,2,0,0,140.0,1789.1624264240666,2000
1,2,2,2,2,1,0,0,135.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1300
1,2,2,1,1,1,0,0,140.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,350
1,2,3,3,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,500
1,2,3,1,0,0,1,0,100.0,0,1,0,0.3333333333333333,0,0,0,140.0,1789.1624264240666,1000
1,1,3,2,2,0,0,0,160.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,800
1,1,3,2,2,0,0,0,160.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,800
1,2,3,2,2,0,0,0,140.0,1,0,0,0.6666666666666666,0,2,0,140.0,1789.1624264240666,250
1,2,2,1,2,0,0,0,110.0,0,1,0,0.5,0,2,0,140.0,1789.1624264240666,1300
7,2,2,1,1,0,1,0,70.0,0,1,0,0.5,0,1,0,140.0,3140.313091696824,600
4,3,2,2,1,1,1,0,160.0,1,0,0,1.0,0,0,1,140.0,3882.4011115433377,3500
1,2,3,1,1,1,1,0,140.0,0,0,1,0.3333333333333333,0,1,0,140.0,1789.1624264240666,500
4,1,1,2,0,0,0,0,140.0,0,1,0,2.0,0,0,0,140.0,3882.4011115433377,1250
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,450
1,1,1,1,1,1,1,1,120.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,2400
1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1600
7,3,4,2,2,0,0,0,130.0,0,1,0,0.5,0,0,2,140.0,3140.313091696824,1100
1,1,3,2,2,1,1,1,140.0,0,0,1,0.6666666666666666,2,0,0,140.0,1789.1624264240666,550
1,2,3,2,2,0,0,0,160.0,0,1,0,0.6666666666666666,0,2,0,140.0,1789.1624264240666,1600
1,4,4,2,2,0,0,0,180.0,0,1,0,0.5,0,0,0,140.0,1789.1624264240666,700
7,1,3,2,1,0,0,0,110.0,0,1,0,0.6666666666666666,1,0,0,140.0,3140.313091696824,1500
1,2,2,2,2,0,0,0,135.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1000
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,1800
1,2,2,1,1,1,0,0,140.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1400
1,2,1,1,1,0,1,0,75.0,0,1,0,1.0,0,1,0,140.0,1789.1624264240666,850
1,2,2,1,1,0,1,0,115.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,950
5,2,2,1,0,0,1,0,80.0,1,0,0,0.5,0,0,0,140.0,4696.62361244104,2300
4,1,3,2,2,0,0,0,150.0,0,1,0,0.6666666666666666,2,0,0,140.0,3882.4011115433377,300
1,2,2,1,1,1,1,1,95.0,0,0,1,0.5,0,1,0,140.0,1789.1624264240666,400
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,700
1,1,2,2,1,1,0,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
1,2,2,1,1,1,1,1,80.0,0,1,0,0.5,0,1,0,140.0,1789.1624264240666,1600
1,2,3,2,1,1,1,1,120.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,700
1,2,3,3,3,1,1,1,193.0,0,0,1,1.0,0,3,0,140.0,1789.1624264240666,750
4,1,2,1,1,0,1,0,140.0,0,1,0,0.5,1,0,0,140.0,3882.4011115433377,1000
1,2,3,2,2,0,1,0,160.0,0,1,0,0.6666666666666666,0,2,0,140.0,1789.1624264240666,1100
4,2,4,2,1,1,1,1,140.0,1,0,0,0.5,0,1,0,140.0,3882.4011115433377,3500
2,3,6,2,2,0,1,0,170.0,0,1,0,0.3333333333333333,0,0,2,140.0,2828.985639247757,1500
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,1789.1624264240666,400
1,1,2,2,2,1,1,1,120.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,550
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1500
4,1,3,2,1,0,0,0,110.0,0,1,0,0.6666666666666666,1,0,0,140.0,3882.4011115433377,1300
1,1,1,1,1,1,1,0,100.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,550
7,3,2,1,0,0,0,0,75.0,1,0,0,0.5,0,0,0,140.0,3140.313091696824,2000
1,2,3,3,3,1,1,1,190.0,0,0,1,1.0,0,3,0,140.0,1789.1624264240666,650
1,2,2,2,2,1,0,0,150.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1000
1,2,2,2,2,1,0,0,130.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1300
1,2,2,2,2,1,0,0,130.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1300
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,1789.1624264240666,1600
1,3,2,1,2,0,0,0,155.0,0,1,0,0.5,0,0,2,140.0,1789.1624264240666,1600
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,650
2,1,2,1,1,0,0,0,80.0,0,1,0,0.5,1,0,0,140.0,2828.985639247757,1000
2,1,2,1,1,0,0,0,140.0,0,1,0,0.5,1,0,0,140.0,2828.985639247757,1900
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,1000
1,1,2,3,1,1,1,1,170.0,0,0,1,1.5,1,0,0,140.0,1789.1624264240666,1100
1,1,1,1,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,1789.1624264240666,1400
2,2,3,2,2,0,1,0,115.0,0,1,0,0.6666666666666666,0,2,0,140.0,2828.985639247757,1000
1,2,1,1,0,0,0,0,40.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,950
2,2,3,1,2,0,0,0,110.0,0,1,0,0.3333333333333333,0,2,0,140.0,2828.985639247757,1100
1,2,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1200
1,2,3,2,0,1,1,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,1789.1624264240666,1600
4,1,1,1,0,0,0,0,65.0,0,1,0,1.0,0,0,0,140.0,3882.4011115433377,700
1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,1789.1624264240666,1300
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,750
1,1,2,2,0,1,1,0,100.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,650
1,2,2,2,2,1,1,0,130.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1300
1,1,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,550
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,1789.1624264240666,450
5,2,2,1,0,0,0,0,80.0,1,0,0,0.5,0,0,0,140.0,4696.62361244104,1600
1,2,2,1,2,1,1,0,95.0,0,0,1,0.5,0,2,0,140.0,1789.1624264240666,500
4,3,5,1,0,0,1,0,150.0,1,0,0,0.2,0,0,0,140.0,3882.4011115433377,2500
2,3,2,3,1,0,0,0,140.0,1,0,0,1.5,0,0,1,140.0,2828.985639247757,200
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
1,2,3,3,2,1,1,1,170.0,0,1,0,1.0,0,2,0,140.0,1789.1624264240666,1500
7,4,2,1,0,0,0,0,90.0,0,1,0,0.5,0,0,0,140.0,3140.313091696824,900
1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,1789.1624264240666,650
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,1789.1624264240666,750
1,2,3,2,2,1,1,1,160.0,0,0,1,0.6666666666666666,0,2,0,140.0,1789.1624264240666,500
1,1,1,1,0,1,1,0,50.0,0,0,1,1.0,0,0,0,140.0,1789.1624264240666,450
3,2,3,3,2,1,1,0,154.0,0,1,0,1.0,0,2,0,140.0,2589.9754018034246,2000
1,2,4,1,1,0,0,0,150.0,0,1,0,0.25,0,1,0,140.0,1789.1624264240666,1100
4,3,3,2,1,0,0,0,120.0,1,0,0,0.6666666666666666,0,0,1,140.0,3882.4011115433377,2200
3,2,3,3,2,1,1,0,154.0,0,1,0,1.0,0,2,0,140.0,2589.9754018034246,2000
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,1789.1624264240666,700
