,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
3049,160,0,1,0,1450
3050,140.0,1,0,0,1700
3051,140.0,0,1,0,1200
3052,140.0,0,0,1,450
3053,140.0,0,1,0,1400
3054,160,0,0,1,600
3055,140,0,0,1,700
3056,140.0,0,0,1,400
3057,160,0,0,1,500
3058,140.0,0,0,1,400
3059,130,0,0,1,450
3060,140.0,0,0,1,350
3061,0,0,1,0,1000
3062,192,0,0,1,700
3063,120,0,1,0,700
3064,215,0,0,1,750
3065,120,0,0,1,400
3066,140.0,0,1,0,400
3067,45,0,1,0,1200
3068,110,0,0,1,450
3069,140.0,0,0,1,700
3070,140.0,0,0,1,700
3071,140.0,0,0,1,800
3072,125,0,0,1,400
3073,175,0,0,1,650
3074,175,0,0,1,700
3075,170,0,0,1,500
3076,110,0,0,1,500
3077,160,0,0,1,500
3078,140.0,0,1,0,900
3079,135,1,0,0,100
3080,140.0,0,1,0,300
3081,144,0,1,0,1400
3082,140.0,0,1,0,750
3083,70,0,0,1,600
3084,150,0,1,0,18000
3085,140.0,0,0,1,700
3086,140.0,0,0,1,350
3087,100,0,1,0,1400
3088,135,0,1,0,1600
3089,100,0,0,1,400
3090,260,0,0,1,1000
3091,140.0,0,0,1,800
3092,180,0,1,0,600
3093,160,0,0,1,500
3094,170,0,0,1,500
3095,140.0,0,0,1,800
3096,250,0,1,0,2000
3097,170,0,0,1,1200
3098,140.0,0,1,0,1400
3099,140.0,0,0,1,450
3100,135,0,0,1,500
3101,140.0,0,0,1,600
3102,180,0,0,1,900
3103,160,0,0,1,600
3104,150,0,0,1,750
3105,160,0,0,1,1200
3106,160,0,0,1,210
3107,16,0,0,1,1250
3108,70,0,1,0,800
3109,150,0,0,1,400
3110,145,0,0,1,700
3111,140.0,0,1,0,800
3112,140.0,0,1,0,800
3113,140.0,0,0,1,500
3114,100,1,0,0,2400
3115,80,0,1,0,1800
3116,85,0,1,0,2200
3117,28,0,1,0,1200
3118,85,0,1,0,1600
3119,155,1,0,0,3000
3120,180,0,1,0,2000
3121,145,0,0,1,650
3122,140.0,0,0,1,400
3123,178,0,0,1,550
3124,170,0,0,1,500
3125,140.0,1,0,0,2300
3126,180,0,0,1,550
3127,145,0,0,1,430
3128,35,0,0,1,400
3129,160,0,0,1,550
3130,150,0,0,1,500
3131,150,0,1,0,1600
3132,120,0,1,0,1400
3133,180,0,0,1,700
3134,180,0,0,1,700
3135,170,0,0,1,700
3136,160,0,0,1,123000
3137,140.0,0,0,1,400
3138,140.0,0,0,1,400
3139,30,0,0,1,320
3140,120,0,0,1,450
3141,140.0,0,1,0,950
3142,140.0,0,0,1,600
3143,80,0,0,1,500
3144,130,0,0,1,650
3145,140,0,1,0,2000
3146,160,1,0,0,2800
3147,130,0,0,1,500
3148,80,0,1,0,700
3149,165,1,0,0,3000
3150,140,1,0,0,250
3151,70,0,1,0,1200
3152,140.0,0,1,0,1500
3153,140.0,0,0,1,350
3154,140.0,0,0,1,200
3155,100,0,1,0,1200
3156,215,0,0,1,900
3157,70,0,0,1,550
3158,140.0,0,0,1,700
3159,140.0,0,0,1,450
3160,140.0,0,0,1,600
3161,175,0,1,0,1500
3162,170,0,0,1,500
3163,120,0,1,0,2200
3164,155,0,0,1,500
3165,170,0,0,1,550
3166,90,0,1,0,2000
3167,140.0,0,0,1,600
3168,110,0,0,1,500
3169,100,0,0,1,450
3170,140.0,0,1,0,1400
3171,140.0,0,1,0,1300
3172,163,0,1,0,2500
3173,210,0,1,0,800
3174,125,0,1,0,1400
3175,115,0,1,0,1500
3176,180,0,0,1,600
3177,120,0,1,0,800
3178,160,1,0,0,3500
3179,150,1,0,0,3000
3180,80,0,1,0,1000
3181,140,1,0,0,3000
3182,140.0,0,1,0,2000
3183,90,1,0,0,2000
3184,140.0,0,1,0,1100
3185,90,0,1,0,2500
3186,120,0,0,1,500
3187,110,0,0,1,900
3188,70,0,0,1,550
3189,130,1,0,0,2500
3190,270,0,1,0,2000
3191,90,0,0,1,400
3192,140.0,0,0,1,450
3193,140.0,0,1,0,1400
3194,140.0,0,0,1,700
3195,100,0,1,0,1200
3196,30,0,0,1,350
3197,100,0,1,0,1400
3198,15,0,1,0,550
3199,120,1,0,0,1800
3200,180,0,0,1,450
3201,130,1,0,0,3600
3202,140.0,1,0,0,3500
3203,35,0,1,0,1000
3204,125,1,0,0,2800
3205,140.0,0,1,0,1100
3206,120,0,0,1,500
3207,150,0,1,0,1600
3208,155,1,0,0,340
3209,140.0,0,1,0,1200
3210,120,0,0,1,500
3211,130,0,0,1,450
3212,220,0,0,1,600
3213,170,0,0,1,500
3214,145,0,0,1,430
3215,180,0,0,1,600
3216,165,0,0,1,550
3217,165,0,0,1,550
3218,165,0,0,1,700
3219,150,1,0,0,3200
3220,120,0,1,0,2300
3221,140.0,1,0,0,2400
3222,140.0,0,1,0,1100
3223,140.0,0,1,0,1400
3224,130,0,0,1,450
3225,100,0,1,0,950
3226,100,0,0,1,400
3227,160,0,0,1,800
3228,140.0,0,0,1,800
3229,145,0,1,0,2500
3230,120,1,0,0,1000
3231,20,0,1,0,400
3232,140.0,0,0,1,500
3233,80,0,1,0,800
3234,70,0,1,0,1300
3235,70,0,1,0,1300
3236,140.0,0,0,1,500
3237,140.0,0,0,1,700
3238,140.0,0,0,1,700
3239,140.0,0,0,1,600
3240,100,0,1,0,850
3241,130,0,0,1,400
3242,100,0,0,1,600
3243,140.0,0,1,0,900
3244,165,0,0,1,1000
3245,140.0,0,1,0,3000
3246,140,1,0,0,2500
3247,180,0,0,1,600
3248,130,0,1,0,1500
3249,140.0,0,0,1,500
3250,170,0,0,1,500
3251,170,0,0,1,600
3252,170,0,0,1,1100
3253,140.0,0,1,0,900
3254,155,0,0,1,500
3255,140.0,0,0,1,300
3256,90,0,1,0,1500
3257,70,0,0,1,550
3258,120,0,0,1,850
3259,25,1,0,0,100
3260,150,0,1,0,700
3261,100,0,1,0,1100
3262,3,0,0,1,450
3263,270,0,0,1,900
3264,150,0,0,1,1200
3265,155,0,1,0,1100
3266,35,1,0,0,170
3267,80,0,0,1,400
3268,140.0,0,1,0,1800
3269,110,0,1,0,2100
3270,140.0,1,0,0,3000
3271,150,0,1,0,2300
3272,175,0,1,0,1500
3273,120,1,0,0,250
3274,100,0,1,0,1300
3275,50,0,0,1,550
3276,100,0,1,0,2000
3277,170,0,0,1,700
3278,190,0,0,1,500
3279,170,0,0,1,550
3280,170,0,0,1,500
3281,145,0,0,1,600
3282,170,0,0,1,1000
3283,170,0,0,1,450
3284,150,0,1,0,2000
3285,120,0,1,0,2000
3286,170,0,0,1,200
3287,140.0,0,0,1,700
3288,140.0,0,0,1,450
3289,160,0,0,1,600
3290,85,0,1,0,1200
3291,160,0,0,1,500
3292,140.0,0,1,0,1400
3293,155,0,0,1,650
3294,140,0,0,1,600
3295,150,0,0,1,700
3296,170,0,1,0,1000000
3297,160,0,1,0,1300
3298,172,1,0,0,375
3299,170,0,1,0,1700
3300,150,0,1,0,1600
3301,140,1,0,0,300
3302,165,1,0,0,4000
3303,140.0,0,1,0,1200
3304,135,0,1,0,1200
3305,145,1,0,0,3000
3306,100,0,1,0,2000
3307,160,0,0,1,500
3308,140.0,0,1,0,400
3309,160,1,0,0,2700
3310,160,0,0,1,650
3311,220,0,0,1,600
3312,175,0,0,1,600
3313,145,0,0,1,430
3314,110,0,0,1,400
3315,170,0,1,0,1000
3316,180,0,0,1,600
3317,140.0,0,0,1,350
3318,140.0,1,0,0,2600
3319,88,0,1,0,1200
3320,155,1,0,0,270
3321,55,0,0,1,600
3322,90,0,1,0,1100
3323,120,0,1,0,800
3324,85,0,0,1,450
3325,140.0,0,1,0,350
3326,140.0,0,1,0,1000
3327,0,0,1,0,1000
3328,140.0,0,1,0,1200
3329,240,0,1,0,1300
3330,200,0,1,0,1300
3331,130,1,0,0,3000
3332,90,0,1,0,1000
3333,140.0,0,1,0,2000
3334,140,0,0,1,650
3335,150,0,0,1,600
3336,90,0,1,0,1500
3337,140.0,0,0,1,600
3338,176,0,1,0,2200
3339,154,1,0,0,3500
3340,90,0,1,0,600
3341,100,1,0,0,200
3342,110,0,0,1,500
3343,140.0,0,0,1,500
3344,90,0,0,1,400
3345,100,0,1,0,800
3346,145,0,0,1,700
3347,60,0,0,1,550
3348,100,0,1,0,1200
3349,140.0,0,1,0,2100
3350,160,0,0,1,1000
3351,80,0,1,0,900
3352,170,0,0,1,450
3353,150,0,0,1,500
3354,150,0,1,0,1700
3355,160,0,0,1,500
3356,180,0,0,1,600
3357,0,0,1,0,900
3358,150,0,0,1,500
3359,120,0,1,0,400
3360,140.0,0,1,0,2000
3361,180,0,0,1,600
3362,150,0,1,0,1500
3363,140,0,0,1,500
3364,100,0,1,0,1000
3365,160,0,0,1,800
3366,130,0,0,1,450
3367,125,0,1,0,1250
3368,185,0,0,1,750
3369,120,0,1,0,2000
3370,40,0,1,0,600
3371,120,1,0,0,400
3372,200,0,0,1,1300
3373,175,0,0,1,700
3374,140.0,0,0,1,700
3375,120,0,1,0,1200
3376,230,0,0,1,700
3377,50,0,0,1,600
3378,150,0,0,1,500
3379,130,0,1,0,1600
3380,180,0,0,1,800
3381,140.0,0,1,0,1400
3382,155,0,0,1,500
3383,140,0,1,0,1000
3384,35,1,0,0,170
3385,140.0,0,1,0,450
3386,28,0,1,0,1200
3387,145,0,1,0,2000
3388,120,0,1,0,1600
3389,135,0,1,0,1000
3390,140.0,0,1,0,1200
3391,120,1,0,0,200
3392,140.0,0,1,0,2000
3393,90,0,0,1,450
3394,155,0,0,1,600
3395,140,0,0,1,800
3396,130,1,0,0,3600
3397,300,0,0,1,1000
3398,140.0,0,0,1,500
3399,140.0,0,1,0,1500
3400,150,0,1,0,1000
3401,90,0,1,0,1000
3402,130,0,0,1,600
3403,155,1,0,0,340
3404,180,0,1,0,2000
3405,28,0,1,0,1200
3406,120,0,0,1,500
3407,140,0,1,0,1400
3408,180,0,1,0,1300
3409,150,0,0,1,500
3410,115,1,0,0,2300
3411,235,0,0,1,900
3412,140,0,0,1,400
3413,70,0,0,1,550
3414,140.0,0,0,1,1600
3415,60,0,1,0,1400
3416,130,0,1,0,1100
3417,140.0,0,1,0,1200
3418,110,0,1,0,1100
3419,140.0,0,1,0,1100
3420,140.0,0,1,0,700
3421,140,0,1,0,2400
3422,130,0,1,0,1400
3423,140.0,0,1,0,2000
3424,140.0,0,1,0,1300
3425,150,0,0,1,700
3426,140,0,1,0,1100
3427,70,1,0,0,2800
3428,130,0,0,1,450
3429,145,0,1,0,1600
3430,165,0,0,1,800
3431,170,0,0,1,650
3432,120,0,1,0,1400
3433,170,1,0,0,3500
3434,140,0,0,1,650
3435,150,0,0,1,550
3436,110,0,1,0,1100
3437,120,0,1,0,1250
3438,140.0,0,0,1,450
3439,100,1,0,0,300
3440,70,0,0,1,500
3441,170,0,0,1,1100
3442,240,1,0,0,2400
3443,140,1,0,0,250
3444,140.0,0,1,0,2000
3445,160,0,0,1,600
3446,180,0,0,1,550
3447,140.0,0,0,1,450
3448,15,0,1,0,550
3449,140.0,0,0,1,600
3450,120,1,0,0,3000
3451,150,0,0,1,500
3452,150,0,0,1,500
3453,150,0,0,1,500
3454,150,0,0,1,700
3455,180,0,0,1,900
3456,140.0,0,0,1,350
3457,130,0,1,0,1300
3458,120,0,1,0,1200
3459,170,0,0,1,500
3460,140,0,1,0,1600
3461,140.0,0,0,1,450
3462,140.0,0,1,0,1600
3463,140.0,0,0,1,500
3464,130,0,0,1,650
3465,125,0,1,0,1200
3466,100,0,1,0,1000
3467,80,1,0,0,1700
3468,170,0,1,0,1800
3469,155,0,0,1,650
3470,180,0,0,1,700
3471,160,0,0,1,500
3472,135,0,0,1,650
3473,145,0,0,1,600
3474,175,0,0,1,850
3475,120,0,1,0,2200
3476,140.0,0,1,0,1500
3477,70,0,0,1,350
3478,140.0,0,0,1,350
3479,140.0,0,1,0,600
3480,140.0,0,1,0,2000
3481,140.0,0,0,1,700
3482,140.0,0,0,1,450
3483,150,0,0,1,500
3484,120,0,1,0,550
3485,110,1,0,0,2500
3486,150,0,1,0,2200
3487,140.0,1,0,0,200
3488,120,0,0,1,500
3489,140.0,0,1,0,1300
3490,160,1,0,0,3500
3491,300,0,0,1,1500
3492,120,0,1,0,2600
3493,135,0,1,0,1500
3494,45,0,0,1,300
3495,140,0,1,0,1500
3496,170,0,0,1,650
3497,120,0,1,0,1100
3498,50,0,0,1,500
3499,120,0,1,0,1500
3500,90,0,1,0,1500
3501,150,0,1,0,1500
3502,110,0,1,0,1500
3503,160,0,0,1,450
3504,140.0,0,0,1,500
3505,100,0,0,1,400
3506,210,0,1,0,800
3507,140.0,0,1,0,1400
3508,150,0,0,1,500
3509,140.0,0,1,0,1300
3510,135,0,1,0,1300
3511,160,0,1,0,1600
3512,140,0,1,0,2000
3513,130,0,1,0,1500
3514,75,0,0,0,450
3515,130,0,1,0,1200
3516,130,0,0,1,500
3517,165,1,0,0,300
3518,140.0,0,0,1,200
3519,140.0,0,1,0,1600
3520,150,0,0,1,500
3521,140.0,0,1,0,600
3522,155,1,0,0,2500
3523,120,1,0,0,4000
3524,140.0,1,0,0,2500
3525,110,1,0,0,2000
3526,140,1,0,0,3000
3527,130,0,0,1,400
3528,140.0,0,0,1,500
3529,140.0,0,0,1,500
3530,140.0,0,0,1,600
3531,185,0,0,1,700
3532,140,0,0,1,650
3533,150,0,0,1,650
3534,180,0,0,1,600
3535,150,0,0,1,450
3536,140.0,0,1,0,1200
3537,130,0,0,1,450
3538,95,1,0,0,2500
3539,60,0,1,0,1000
3540,150,0,0,1,700
3541,140,1,0,0,3500
3542,100,1,0,0,3000
3543,70,0,0,1,500
3544,120,1,0,0,1900
3545,125,0,1,0,1400
3546,140.0,0,0,1,500
3547,140.0,0,1,0,1100
3548,110,0,1,0,1500
3549,140,0,1,0,1600
3550,180,1,0,0,300
3551,120,0,1,0,1500
3552,135,0,1,0,950
3553,100,0,0,1,450
3554,90,0,0,1,450
3555,90,1,0,0,2000
3556,150,0,1,0,1500
3557,120,1,0,0,240
3558,90,0,1,0,1400
3559,120,0,1,0,1500
3560,140.0,0,1,0,300
3561,175,0,0,1,120
3562,175,0,0,1,120
3563,140.0,0,0,1,500
3564,140.0,0,1,0,300
3565,80,0,1,0,800
3566,100,1,0,0,2500
3567,110,0,1,0,2100
3568,145,1,0,0,3000
3569,145,1,0,0,2500
3570,140,1,0,0,3500
3571,130,0,1,0,1600
3572,200,0,0,1,700
3573,165,0,1,0,1600
3574,80,0,0,1,550
3575,160,0,1,0,1800
3576,135,0,1,0,1500
3577,140.0,0,1,0,400
3578,140.0,0,1,0,1500
3579,165,0,1,0,1200
3580,135,0,1,0,400
3581,140.0,0,1,0,800
3582,120,0,0,1,350
3583,240,0,0,1,850
3584,90,0,0,1,430
3585,150,1,0,0,300
3586,140.0,1,0,0,3200
3587,140,0,1,0,1200
3588,170,0,0,1,850
3589,200,1,0,0,3000
3590,120,0,1,0,1300
3591,140,0,0,1,600
3592,155,1,0,0,300
3593,120,0,1,0,550
3594,120,1,0,0,3000
3595,170,0,1,0,1200
3596,70,0,0,1,350
3597,150,0,0,1,700
3598,85,0,0,1,450
3599,70,0,1,0,1000
3600,140,0,1,0,1400
3601,140.0,0,1,0,1100
3602,180,0,0,1,450
3603,100,0,1,0,1100
3604,120,0,0,1,450
3605,140.0,0,1,0,1100
3606,175,0,0,1,1000
3607,175,0,0,1,600
3608,150,0,0,1,550
3609,140.0,0,0,1,1000
3610,140.0,0,1,0,1500
3611,110,0,0,1,650
3612,180,0,0,1,450
3613,140.0,0,1,0,1500
3614,140.0,0,0,1,700
3615,115,0,0,1,500
3616,140.0,0,0,1,700
3617,170,0,0,1,200
3618,120,1,0,0,200
3619,140.0,0,1,0,1000
3620,70,0,1,0,1400
3621,163,0,0,1,600
3622,165,0,0,1,700
3623,200,1,0,0,3000
3624,140.0,0,1,0,600
3625,130,0,1,0,1600
3626,150,1,0,0,2500
3627,140,1,0,0,3000
3628,165,0,0,1,500
3629,140,0,0,1,650
3630,160,0,0,1,900
3631,110,0,0,1,750
3632,130,0,1,0,1400
3633,155,0,0,1,500
3634,140.0,0,0,1,500
3635,170,0,0,1,500
3636,120,0,1,0,1400
3637,140.0,0,1,0,2000
3638,160,0,0,1,600
3639,140,1,0,0,3000
3640,140.0,0,0,1,550
3641,170,0,1,0,2000
3642,60,0,1,0,800
3643,50,0,1,0,1800
3644,75,0,1,0,1200
3645,140.0,0,1,0,1400
3646,100,0,0,1,350
3647,110,1,0,0,2000
3648,160,0,1,0,1800
3649,110,1,0,0,2000
3650,160,0,1,0,1200
3651,120,0,1,0,1200
3652,150,1,0,0,250
3653,130,0,1,0,1450
3654,140.0,0,0,1,200
3655,45,0,0,1,350
3656,140.0,0,1,0,2000
3657,150,0,0,1,700
3658,165,0,1,0,1450
3659,175,0,0,1,650
3660,130,0,1,0,950
3661,175,0,0,1,600
3662,175,0,0,1,550
3663,140.0,0,0,1,600
3664,140.0,0,0,1,650
3665,140.0,0,0,1,400
3666,140.0,0,0,1,350
3667,160,0,0,1,600
3668,120,1,0,0,280
3669,140.0,0,1,0,1200
3670,100,0,1,0,1400
3671,170,0,0,1,800
3672,160,1,0,0,400
3673,157,0,1,0,1400
3674,140.0,0,1,0,850
3675,156,1,0,0,3800
3676,140.0,0,0,1,450
3677,128,0,1,0,1500
3678,135,1,0,0,2000
3679,150,0,1,0,1500
3680,165,1,0,0,300
3681,135,0,0,1,700
3682,160,0,0,1,700
3683,140.0,0,1,0,900
3684,120,0,0,1,500
3685,120,0,0,1,400
3686,140.0,0,0,1,450
3687,140.0,0,1,0,1600
3688,85,0,1,0,1700
3689,140.0,0,1,0,1500
3690,175,0,1,0,2000
3691,160,0,0,1,600
3692,160,0,0,1,250
3693,184,0,0,1,750
3694,40,1,0,0,170
3695,150,1,0,0,100
3696,100,0,1,0,1600
3697,80,1,0,0,1700
3698,80,1,0,0,1700
3699,300,0,0,1,750
3700,140.0,0,1,0,500
3701,140.0,1,0,0,270
3702,140.0,0,1,0,400
3703,165,0,1,0,2000
3704,130,0,1,0,1450
3705,80,0,1,0,100
3706,140.0,1,0,0,2000
3707,140.0,0,1,0,1600
3708,170,0,0,1,800
3709,150,0,1,0,1500
3710,120,0,1,0,1200
3711,120,0,1,0,1000
3712,180,0,0,1,550
3713,140.0,0,1,0,1500
3714,140,1,0,0,300
3715,110,1,0,0,1
3716,60,0,1,0,2000
3717,170,0,0,1,500
3718,100,0,1,0,1500
3719,140.0,0,0,1,350
3720,80,0,0,1,450
3721,120,0,1,0,3000
3722,125,0,1,0,800
3723,80,0,1,0,1000
3724,120,0,1,0,1500
3725,70,0,1,0,2200
3726,136,0,1,0,1700
3727,140.0,0,1,0,500
3728,750,0,1,0,600
3729,130,0,1,0,1600
3730,110,0,1,0,1800
3731,150,0,1,0,2100
3732,60,0,1,0,750
3733,140.0,0,0,1,260
3734,140.0,0,1,0,2000
3735,140.0,0,1,0,900
3736,140.0,0,0,1,600
3737,70,0,1,0,1150
3738,140,0,0,1,500
3739,50,0,0,1,350
3740,140,0,0,1,450
3741,140.0,0,0,1,500
3742,140.0,0,0,1,350
3743,150,0,0,1,650
3744,170,1,0,0,5500
3745,110,1,0,0,150
3746,130,0,1,0,1200
3747,75,0,0,1,550
3748,130,1,0,0,2500
3749,145,1,0,0,3300
3750,145,0,0,1,500
3751,140.0,0,0,1,500
3752,140,0,1,0,500
3753,140.0,0,1,0,1400
3754,160,0,0,1,600
3755,163,0,0,1,600
3756,100,0,1,0,400
3757,140.0,0,1,0,1300
3758,144,0,1,0,1400
3759,140.0,0,1,0,1200
3760,190,0,0,1,1200
3761,170,0,0,1,1000
3762,125,0,1,0,1200
3763,240,1,0,0,2500
3764,165,0,0,1,450
3765,150,0,0,1,700
3766,120,0,1,0,2500
3767,90,0,0,1,430
3768,160,0,0,1,900
3769,160,0,0,1,900
3770,140.0,0,0,1,400
3771,140.0,0,0,1,800
3772,140.0,0,0,1,700
3773,140.0,0,1,0,1200
3774,140.0,0,0,1,350
3775,125,0,1,0,1000
3776,50,0,1,0,1200
3777,140.0,0,1,0,1500
3778,160,0,0,1,1000
3779,140.0,0,0,1,800
3780,140.0,0,1,0,1400
3781,120,0,1,0,1200
3782,140.0,0,1,0,1800
3783,120,0,1,0,120
3784,200,0,0,1,700
3785,140,0,0,1,400
3786,150,0,1,0,2200
3787,140.0,0,1,0,550
3788,160,0,0,1,600
3789,175,0,0,1,650
3790,140.0,0,0,1,500
3791,140.0,0,0,1,800
3792,140.0,0,1,0,1500
3793,140.0,0,0,1,350
3794,120,1,0,0,2500
3795,140.0,0,0,1,500
3796,100,0,1,0,1500
3797,120,0,1,0,1200
3798,160,0,1,0,2000
3799,150,0,0,1,500
3800,140.0,0,0,1,350
3801,140.0,0,0,1,700
3802,140,0,0,1,500
3803,170,0,1,0,2000
3804,140.0,0,1,0,850
3805,140,1,0,0,2500
3806,90,0,1,0,600
3807,140.0,1,0,0,2500
3808,150,0,0,1,700
3809,120,1,0,0,2500
3810,120,0,1,0,1500
3811,180,0,0,1,450
3812,125,1,0,0,3000
3813,175,0,0,1,600
3814,120,1,0,0,2800
3815,165,0,0,1,500
3816,100,0,1,0,1800
3817,50,0,1,0,1200
3818,140.0,0,1,0,1800
3819,170,0,0,1,700
3820,193,0,0,1,600
3821,140.0,0,1,0,950
3822,130,1,0,0,2000
3823,180,1,0,0,3300
3824,120,0,1,0,1500
3825,100,1,0,0,2100
3826,270,0,1,0,2000
3827,140,0,1,0,1200
3828,100,0,1,0,1100
3829,140.0,0,0,1,650
3830,150,0,1,0,1600
3831,160,1,0,0,2500
3832,100,1,0,0,2600
3833,160,0,1,0,1800
3834,140.0,0,1,0,1500
3835,130,0,0,1,450
3836,140.0,0,0,1,500
3837,120,0,1,0,2200
3838,140.0,0,1,0,1600
3839,135,0,0,1,600
3840,90,0,0,1,430
3841,130,0,1,0,500
3842,100,0,1,0,1000
3843,140.0,0,0,1,350
3844,130,0,0,1,600
3845,180,0,1,0,650
3846,140.0,0,1,0,500
3847,28,0,1,0,1200
3848,190,0,1,0,2400
3849,1,0,1,0,3000
3850,170,0,1,0,2000
3851,200,0,1,0,1500
3852,150,1,0,0,2500
3853,110,1,0,0,2800
3854,155,0,1,0,1450
3855,170,0,0,1,700
3856,75,0,0,1,550
3857,140.0,0,1,0,350
3858,35,1,0,0,170
3859,120,1,0,0,3000
3860,80,0,1,0,1000
3861,130,0,1,0,450
3862,120,0,1,0,650
3863,140.0,0,0,1,800
3864,60,0,0,1,600
3865,120,0,0,1,700
3866,140.0,1,0,0,2800
3867,30,0,1,0,1000
3868,160,0,0,1,500
3869,0,0,1,0,1000
3870,120,0,1,0,1500
3871,120,0,1,0,1500
3872,140,0,1,0,1600
3873,115,0,1,0,1000
3874,140.0,0,1,0,1300
3875,140.0,0,1,0,950
3876,140.0,0,1,0,300
3877,140.0,0,1,0,1100
3878,300,0,0,1,650
3879,80,0,0,1,500
3880,80,0,0,1,550
3881,220,0,0,1,750
3882,160,0,0,1,600
3883,150,0,0,1,500
3884,140.0,0,0,1,800
3885,140.0,0,1,0,2000
3886,140.0,0,0,1,800
3887,140.0,0,1,0,1000
3888,160,1,0,0,3500
3889,60,0,1,0,2000
3890,130,0,0,1,600
3891,140,1,0,0,3000
3892,60,0,0,1,350
3893,100,0,0,1,550
3894,140.0,0,1,0,1000
3895,160,1,0,0,3500
3896,130,1,0,0,3500
3897,110,0,1,0,1500
3898,160,0,0,1,1000
3899,150,1,0,0,3000
3900,152,0,0,1,600
3901,140.0,0,1,0,1500
3902,140.0,0,0,1,350
3903,140.0,0,1,0,800
3904,120,0,1,0,1500
3905,140.0,0,1,0,1100
3906,150,0,1,0,2000
3907,100,0,1,0,1800
3908,100,0,1,0,1200
3909,180,0,0,1,600
3910,130,0,1,0,2500
3911,60,0,1,0,1400
3912,140.0,0,0,1,700
3913,170,0,0,1,500
3914,140.0,0,0,1,400
3915,140.0,1,0,0,2400
3916,120,0,1,0,2000
3917,135,0,1,0,1500
3918,140.0,0,0,1,500
3919,140.0,1,0,0,2600
3920,140,1,0,0,300
3921,190,1,0,0,5000
3922,140.0,0,0,1,550
3923,150,0,0,1,500
3924,160,0,0,1,700
3925,100,0,1,0,1250
3926,160,0,0,1,500
3927,160,0,0,1,500
3928,90,0,0,1,500
3929,150,0,0,1,500
3930,180,0,0,1,900
3931,140.0,0,0,1,350
3932,90,0,0,1,430
3933,140,0,1,0,1500
3934,80,0,1,0,1400
3935,140,0,1,0,600
3936,140,0,0,1,500
3937,70,0,1,0,1800
3938,140.0,0,0,1,450
3939,90,0,1,0,600
3940,120,0,1,0,800
3941,140.0,0,1,0,1800
3942,140.0,0,1,0,1000
3943,140.0,0,0,1,800
3944,140.0,0,1,0,1200
3945,140.0,0,0,1,500
3946,140,1,0,0,3000
3947,160,0,0,1,400
3948,120,0,0,1,400
3949,140,1,0,0,2500
3950,85,0,0,1,460
3951,85,0,0,1,550
3952,160,0,0,1,1000
3953,140.0,0,1,0,1650
3954,115,0,0,1,100
3955,140,0,0,1,800
3956,100,0,1,0,1200
3957,140.0,0,0,1,350
3958,140.0,0,1,0,1000
3959,80,0,1,0,1000
3960,140.0,0,1,0,900
3961,80,0,0,1,350
3962,80,0,1,0,1200
3963,140.0,0,1,0,1400
3964,260,0,1,0,2000
3965,240,0,1,0,1200
3966,110,0,1,0,2100
3967,150,0,1,0,1400
3968,155,0,1,0,2700
3969,160,0,0,1,500
3970,140.0,0,1,0,2250
3971,160,0,0,1,800
3972,145,0,1,0,1400
3973,170,0,0,1,1000
3974,140.0,0,0,1,600
3975,190,0,0,1,750
3976,140.0,0,0,1,450
3977,140.0,0,1,0,800
3978,150,0,0,1,650
3979,160,0,0,1,600
3980,125,0,0,1,450
3981,170,0,0,1,900
3982,110,0,1,0,1000
3983,160,0,0,1,500
3984,180,0,0,1,1000
3985,170,0,0,1,500
3986,140.0,0,0,1,350
3987,110,0,1,0,1400
3988,155,0,1,0,2500
3989,140.0,0,0,1,550
3990,40,0,1,0,1200
3991,140.0,0,0,1,800
3992,130,0,1,0,1100
3993,150,0,1,0,1400
3994,110,0,1,0,1100
3995,140.0,1,0,0,250
3996,200,0,1,0,2000
3997,180,0,0,1,500
3998,140.0,0,0,1,600
3999,170,0,0,1,500
4000,135,0,1,0,1500
4001,150,0,0,1,600
4002,230,0,0,1,850
4003,140.0,1,0,0,2000
4004,140.0,0,1,0,1500
4005,175,0,0,1,500
4006,300,0,0,1,1200
4007,160,0,0,1,600
4008,140.0,0,0,1,350
4009,90,0,1,0,1300
4010,130,0,0,1,550
4011,140.0,0,0,1,800
4012,140.0,0,0,1,600
4013,140.0,1,0,0,3200
4014,140.0,0,0,1,400
4015,140.0,0,0,1,500
4016,180,0,0,1,200
4017,0,0,1,0,1600
4018,140,0,0,1,1000
4019,185,0,0,1,600
4020,130,0,0,1,650
4021,180,0,0,1,500
4022,140.0,0,1,0,1200
4023,150,0,1,0,1600
4024,100,0,0,1,500
4025,155,0,1,0,2500
4026,120,1,0,0,2600
4027,120,0,1,0,1200
4028,150,0,1,0,1400
4029,150,0,0,1,600
4030,180,0,0,1,500
4031,140,0,1,0,1300
4032,140.0,0,1,0,2000
4033,140.0,0,0,1,400
4034,140.0,0,1,0,2000
4035,140.0,0,1,0,950
4036,200,0,0,1,700
4037,170,0,0,1,1000
4038,170,0,0,1,1200
4039,80,0,0,1,450
4040,140.0,0,1,0,1400
4041,140.0,0,1,0,1200
4042,140.0,0,0,1,350
4043,130,0,1,0,250
4044,140.0,0,0,1,600
4045,140.0,0,0,1,600
4046,160,0,1,0,1450
4047,70,0,1,0,900
