date,city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,status_A,status_B,status_C,status_D,status_E,city_B,city_H,city_J,city_JN,city_JR,city_N,city_Q,city_RB,city_S,city_T,city_TB,MedstatusHouseSpace,city_encoded,price
2020-08-18,1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-18,1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-19,1,1,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-18,1,2,2,2,0,0,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-19,5,2,3,2,0,0,0,0,120.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2500
2020-08-18,1,2,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-18,1,2,2,2,1,1,0,0,100.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-19,1,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-19,8,2,3,2,1,1,1,0,160.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140.0,1673.4677473377044,2000
2020-08-19,1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-18,1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-19,1,1,3,3,2,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-20,1,2,2,3,2,0,1,0,140.0,0,0,1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-19,3,2,3,3,2,1,0,0,170.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,4539.024717924195,2000
2020-08-20,2,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,850
2020-08-20,2,3,5,2,1,0,0,0,140.0,1,0,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,2500
2020-08-19,4,3,2,2,0,0,0,0,90.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,600
2020-08-20,5,2,3,2,0,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2500
2020-08-19,1,1,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-20,5,2,2,2,1,0,0,0,120.0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2500
2020-08-20,1,3,2,2,1,0,1,0,120.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-19,1,2,3,2,2,1,1,1,180.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,450
2020-08-20,4,2,2,1,3,0,0,0,125.0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,3000
2020-08-29,1,2,3,3,1,1,1,0,175.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-19,5,2,3,2,1,0,1,0,120.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2800
2020-08-19,1,2,3,3,1,1,1,1,165.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-22,1,1,2,2,2,1,1,1,100.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1800
2020-08-19,1,1,1,1,0,0,0,0,50.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-19,1,2,3,2,2,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1800
2020-08-30,1,1,3,2,2,1,1,0,170.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-19,1,2,3,3,2,1,1,0,193.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-19,1,2,1,1,1,1,0,0,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,950
2020-08-19,5,2,3,1,0,0,0,0,130.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2000
2020-08-19,4,3,5,2,1,1,1,1,180.0,1,0,0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,3300
2020-08-19,1,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-20,5,2,2,2,0,0,0,0,100.0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2100
2020-08-22,1,2,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-20,4,1,2,1,1,0,0,0,100.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1100
2020-08-20,1,1,2,2,1,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,650
2020-08-20,1,2,3,3,0,1,1,0,150.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1600
2020-08-20,4,3,5,1,0,0,1,0,160.0,1,0,0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2500
2020-08-20,4,2,2,1,1,1,1,0,100.0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2600
2020-08-20,1,2,3,3,0,0,1,0,160.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1800
2020-09-07,1,2,2,2,1,1,1,0,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-09-06,1,2,2,1,1,0,1,0,130.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,450
2020-08-20,1,2,3,3,2,1,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-20,4,1,3,2,0,0,0,0,120.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2200
2020-08-20,3,1,2,2,2,0,1,0,140.0,0,1,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,4539.024717924195,1600
2020-08-20,1,2,3,2,1,1,1,0,135.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-20,1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,430
2020-08-20,4,1,2,1,0,0,0,0,130.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,500
2020-08-20,1,2,2,1,1,0,0,0,100.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-20,1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-27,1,1,3,2,1,1,1,0,130.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-22,1,1,4,3,3,1,1,0,180.0,0,1,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,650
2020-08-22,4,1,4,1,0,0,0,0,140.0,0,1,0,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,500
2020-08-22,1,1,1,1,1,1,1,0,28.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-22,4,1,4,2,2,0,0,0,190.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2400
2020-08-22,1,3,3,3,1,1,1,1,170.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,2000
2020-08-22,4,3,3,2,1,1,0,0,150.0,1,0,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2500
2020-08-22,4,2,2,1,1,1,1,0,110.0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2800
2020-08-22,1,2,3,2,2,1,1,0,155.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1450
2020-08-25,1,1,3,3,1,1,1,0,170.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-22,1,1,1,1,1,1,1,1,75.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,550
2020-08-22,1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-22,5,2,3,2,4,0,0,0,120.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3000
2020-08-23,2,1,2,1,1,0,0,0,80.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,1000
2020-08-23,7,3,3,1,2,0,0,0,120.0,0,1,0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,140.0,3492.732901217207,650
2020-08-22,1,1,3,3,2,0,0,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-22,1,1,2,1,0,1,1,0,60.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-22,1,1,3,2,0,1,0,0,120.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-23,5,2,2,2,2,1,1,0,140.0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2800
2020-08-22,4,1,1,1,1,0,0,0,30.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1000
2020-08-23,1,2,3,2,0,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-22,4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1500
2020-08-25,4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1500
2020-08-23,1,2,2,2,1,0,1,1,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1600
2020-08-25,1,2,3,2,2,0,0,0,115.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-22,4,1,1,2,0,0,0,0,140.0,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1300
2020-08-24,1,2,2,2,0,0,0,0,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,950
2020-08-22,1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,300
2020-08-23,1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1100
2020-08-22,1,1,1,1,1,0,1,1,80.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-22,1,1,1,1,1,0,1,1,80.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,550
2020-08-22,1,2,3,3,2,1,1,0,220.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,750
2020-08-22,1,2,3,3,2,1,1,0,160.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-22,1,2,3,3,1,1,1,0,150.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-22,1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-22,8,2,3,2,2,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140.0,1673.4677473377044,2000
2020-08-22,1,1,3,3,2,1,1,0,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-25,4,2,3,2,2,1,1,0,160.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,3500
2020-09-01,1,1,1,2,1,1,1,1,60.0,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,2000
2020-08-25,1,1,2,2,1,1,1,1,130.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-22,5,3,4,2,2,1,1,0,140.0,1,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3000
2020-08-23,1,1,1,1,1,0,1,0,60.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-27,1,1,2,1,1,0,1,0,100.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,550
2020-08-23,1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-25,5,2,3,3,3,0,1,1,160.0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3500
2020-09-03,5,3,3,2,1,0,1,0,130.0,1,0,0,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3500
2020-08-22,1,2,2,2,1,1,1,0,110.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-22,1,1,3,3,1,1,1,0,160.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-23,5,3,4,2,1,1,0,0,150.0,1,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3000
2020-08-22,1,2,3,2,2,0,0,0,152.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-23,1,2,2,2,1,0,0,0,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-22,1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-23,3,2,1,1,2,0,0,0,140.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,4539.024717924195,800
2020-08-23,1,1,2,2,1,0,1,0,120.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-23,2,2,2,1,0,0,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,1100
2020-08-23,4,1,3,1,1,0,1,0,150.0,0,1,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,2000
2020-08-27,4,1,2,1,1,0,1,0,100.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1800
2020-08-30,4,1,1,1,1,0,1,0,100.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1200
2020-08-23,1,2,3,3,3,1,1,1,180.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,600
2020-08-23,5,1,2,2,1,0,1,0,130.0,0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,2500
2020-08-24,1,1,1,1,0,0,0,0,60.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1400
2020-08-23,1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-23,1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-23,1,2,2,1,1,1,0,0,140.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,400
2020-08-23,2,2,3,2,2,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,2400
2020-08-23,1,1,2,2,1,1,1,1,120.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,2000
2020-08-24,3,3,3,2,2,1,1,0,135.0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,4539.024717924195,1500
2021-01-31,1,2,3,3,1,1,0,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-24,2,2,3,1,0,0,0,0,140.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,2600
2020-08-24,4,2,3,1,1,1,1,0,140.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,300
2020-08-25,1,1,2,1,0,1,1,0,140.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,550
2020-08-23,1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-23,1,1,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,700
2020-08-24,2,2,3,2,1,0,0,0,100.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,1250
2020-08-23,1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-23,1,2,3,2,1,0,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-23,1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-23,1,2,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-24,1,1,3,3,2,1,1,1,180.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,900
2020-08-23,1,1,1,1,1,1,1,1,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-23,1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,430
2020-08-24,1,2,2,1,0,1,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1500
2020-08-24,1,3,1,1,1,0,1,0,80.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1400
2020-08-24,5,2,4,1,1,0,0,0,140.0,0,1,0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,600
2020-08-24,1,1,3,1,0,0,0,0,140.0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-24,4,2,2,1,0,0,0,0,70.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1800
2020-08-24,1,2,2,2,0,0,0,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,450
2020-08-24,4,3,2,2,0,0,0,0,90.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,600
2020-08-24,1,2,2,2,0,1,0,0,120.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-27,1,1,2,1,1,1,1,0,140.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1800
2020-08-24,4,1,3,1,1,1,1,0,140.0,0,1,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1000
2020-08-24,1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-25,1,2,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-24,1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,500
2020-08-25,5,2,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3798.9405590217193,3000
2020-08-25,1,2,3,3,1,0,1,0,160.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,400
2020-08-24,1,2,3,2,0,1,0,0,120.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,400
2020-08-24,2,3,4,2,1,0,1,0,140.0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,3026.3582534092375,2500
2020-08-24,1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,460
2020-08-24,1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,550
2020-08-24,1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-24,4,1,3,2,0,0,1,0,140.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,4656.840423319651,1650
2020-09-02,1,1,3,2,2,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,800
2020-08-24,1,2,2,1,1,1,1,0,100.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1200
2020-08-24,1,2,1,1,1,1,1,0,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
2020-08-25,3,2,1,1,1,0,0,0,140.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,4539.024717924195,1000
2020-08-24,1,2,1,2,1,0,1,0,80.0,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,1000
2020-08-24,1,1,1,1,1,0,1,0,80.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,2146.5372434156006,350
